StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timerPassage_First Click,timerPassage_Last Click,timerPassage_Page Submit,timerPassage_Click Count,S1Q1,S1Q2,S1Q3,S1Q4,S1Q5,S1Q6,S1Q7,S1Q8,S1Q9,S1Q10,S1Understand_1,S1Minutes,S1Interest_1,S1Knowledge_1,S1Progress,S2Understand_1,S2Interest_1,S2Knowledge_1,S2Progress,S2Q1a,S2Q2a,S2Q3a,S2Q4a,S2Q5a,S2Q6a,S2Q7a,S2Q8a,S2Q9a,S2Q10a,S2Q1b,S2Q2b,S2Q3b,S2Q4b,S2Q5b,S2Q6b,S2Q7b,S2Q8b,S2Q9b,S2Q10b,SC0,SC1,SC2,Group
3/13/2019 9:27,3/13/2019 9:31,8,68.68.168.166,100,260,1,3/13/2019 9:34,R_2YnPYJ0ToJ3LURq,,,,,45.97790527,-108.1532974,anonymous,EN,7.075,10.259,100.907,3,,,,,,,,,,,,,,,,82,94,27,2,2,2,,,,2,2,,,1,,,4,2,2,,,2,4,,0,4,3,PostFeed
3/13/2019 9:26,3/13/2019 9:33,0,104.185.102.34,100,451,1,3/13/2019 9:34,R_1KvE5A6fh8sWQYm,,,,,30.52409363,-87.21669769,anonymous,EN,49.488,139.733,140.428,8,,,,,,,,,,,,,,,,0,27,0,1,,,,,2,2,3,,4,2,3,2,1,2,,,,2,,,0,1,4,PostFeed
3/13/2019 9:27,3/13/2019 9:33,0,71.225.176.110,100,370,1,3/13/2019 9:34,R_3fVnE6V3KC1VDsp,,,,,40.36199951,-75.31900024,anonymous,EN,3.14,84.548,93.688,3,,,,,,,,,,,,,,,,39,20,14,2,2,2,,2,,2,,,,1,,,4,,4,,4,3,4,,0,4,1,PreTest
3/13/2019 9:26,3/13/2019 9:33,0,47.37.52.253,100,419,1,3/13/2019 9:34,R_2c15FinknfM6IMT,,,,,46.23950195,-114.1679001,anonymous,EN,68.665,102.279,156.48,22,3,2,1,2,2,4,3,2,4,1,79,5,36,44,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:27,3/13/2019 9:34,0,74.137.166.96,100,416,1,3/13/2019 9:34,R_2mdpkuzE3hFNnqh,,,,,36.74699402,-84.13939667,anonymous,EN,0,0,167.96,0,2,3,4,2,2,4,2,2,4,1,77,4,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 9:30,3/13/2019 9:34,0,98.214.186.66,100,242,1,3/13/2019 9:34,R_2YEtNjPSWdCbzQX,,,,,40.70339966,-89.41940308,anonymous,EN,92.092,92.092,94.586,1,,,,,,,,,,,,,,,,62,88,41,1,3,,,,,4,2,2,4,,,2,4,4,4,,,,,1,0,3,2,PreTest
3/13/2019 9:22,3/13/2019 9:31,8,97.75.248.100,100,530,1,3/13/2019 9:34,R_1i8UsoS1bCilu5S,,,,,36.75160217,-94.20860291,anonymous,EN,207.565,207.581,208.614,2,,,,,,,,,,,,,,,,99,8,29,2,2,1,1,,2,,,,4,,,,,2,,3,3,2,,2,0,3,3,PostTest
3/13/2019 9:22,3/13/2019 9:30,8,73.197.123.244,100,519,1,3/13/2019 9:34,R_3Dtja81CKvB4VjX,,,,,39.73539734,-74.9838028,anonymous,EN,5.634,19.153,172.556,6,,,,,,,,,,,,,,,,75,85,40,1,2,,4,,,3,,2,,3,,4,,2,2,,2,,4,,0,3,3,PreTest
3/13/2019 9:26,3/13/2019 9:30,8,45.24.162.241,100,257,1,3/13/2019 9:34,R_1Oq6yp2efyQBXDU,,,,,35.790802,-78.65299988,anonymous,EN,0,0,78.502,0,2,2,4,2,2,2,3,2,4,1,68,3,68,26,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 9:24,3/13/2019 9:30,8,24.107.34.145,100,388,1,3/13/2019 9:34,R_PSyS4ci6TSuoQTv,,,,,38.80499268,-89.96369934,anonymous,EN,0,0,160.552,0,,,,,,,,,,,,,,,,60,80,25,1,,3,4,2,2,,,,4,,2,,,,,2,2,2,,1,0,2,4,PostFeed
3/13/2019 9:22,3/13/2019 9:30,8,212.58.102.68,100,490,1,3/13/2019 9:34,R_0ktTaLcSWqZBF7z,,,,,41.69410706,44.83369446,anonymous,EN,8.618,57.462,261.628,4,2,1,1,2,2,3,2,2,4,1,100,6,91,86,1,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Control
3/13/2019 9:30,3/13/2019 9:34,0,66.229.17.134,100,202,1,3/13/2019 9:34,R_2Y2QTmZ9SqsctQY,,,,,25.98429871,-80.21489716,anonymous,EN,19.13,26.76,62.467,2,,,,,,,,,,,,,,,,84,50,50,2,,,,2,,,2,2,3,2,2,2,4,,1,4,,,,,0,3,3,PostFeed
3/13/2019 9:22,3/13/2019 9:31,8,190.104.221.139,100,550,1,3/13/2019 9:34,R_cDeQGTJztBcGvXb,,,,,-34.60209656,-58.3844986,anonymous,EN,0,0,266.721,0,,,,,,,,,,,,,,,,88,100,62,2,,,4,4,4,3,,2,,,3,2,,,,,3,,4,3,0,2,2,PreTest
3/13/2019 9:25,3/13/2019 9:33,0,24.242.19.76,100,486,1,3/13/2019 9:34,R_12fJWgQ0k9TX0Yd,,,,,31.90330505,-106.4169998,anonymous,EN,56.429,64.1,121.662,3,,,,,,,,,,,,,,,,8,0,0,2,3,,,,1,2,3,,,3,,2,4,2,,,,2,1,,0,1,3,PostFeed
3/13/2019 9:24,3/13/2019 9:30,8,142.196.134.138,100,359,1,3/13/2019 9:34,R_3R8bTzoizAUMfVL,,,,,28.55880737,-81.34950256,anonymous,EN,0,0,167.128,0,3,2,1,2,2,4,2,2,4,2,60,4,75,5,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 9:28,3/13/2019 9:33,0,107.77.233.100,100,336,1,3/13/2019 9:34,R_3JyLeubuAVgg9K2,,,,,33.74850464,-84.38710022,anonymous,EN,15.073,136.188,139.261,34,,,,,,,,,,,,,,,,100,100,50,1,,3,,,,4,1,4,,2,3,,4,4,4,,,,4,,0,0,1,PostTest
3/13/2019 9:25,3/13/2019 9:30,8,69.52.12.38,100,320,1,3/13/2019 9:34,R_ZmzDiouhlMFY2EV,,,,,40.7263031,-73.98179626,anonymous,EN,7.103,12.095,98.101,3,2,2,4,2,2,4,2,2,4,2,62,5,59,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 9:31,3/13/2019 9:33,0,71.193.162.104,100,110,1,3/13/2019 9:34,R_VKHpdZYZIDC4QQp,,,,,46.14779663,-122.9710999,anonymous,EN,0,0,2.37,0,,,,,,,,,,,,,,,,26,24,38,2,2,,,2,,4,,,2,3,,1,4,,1,,3,1,,,0,2,1,PostFeed
3/13/2019 9:25,3/13/2019 9:31,8,12.40.43.242,100,365,1,3/13/2019 9:34,R_2WSj7MuNRhqYsb7,,,,,38.99279785,-94.67710114,anonymous,EN,0.84,0.84,2.411,1,,,,,,,,,,,,,,,,50,50,50,2,2,,4,2,2,,,,1,,,2,,,,4,2,4,,1,0,2,3,PreTest
3/13/2019 9:27,3/13/2019 9:31,8,68.107.155.237,100,252,1,3/13/2019 9:34,R_3hxRjK2p139n2St,,,,,36.79690552,-76.17970276,anonymous,EN,63.921,66.419,66.809,2,,,,,,,,,,,,,,,,81,40,4,1,,2,,2,1,2,,,,1,3,,4,,,,2,2,4,,0,4,3,PostFeed
3/13/2019 9:26,3/13/2019 9:31,8,24.38.234.239,100,342,1,3/13/2019 9:34,R_1mfJ4uUHPuDpkEf,,,,,41.21600342,-73.13040161,anonymous,EN,2.648,153.86,155.901,6,,,,,,,,,,,,,,,,60,60,30,1,2,1,,4,2,4,,,,,,,3,,,,2,4,4,1,0,1,3,PostTest
3/13/2019 9:25,3/13/2019 9:31,8,71.93.100.141,100,391,1,3/13/2019 9:34,R_27eqszRLWFZEUVW,,,,,34.08900452,-118.0955048,anonymous,EN,182.818,190.296,197.684,3,2,2,4,2,2,3,2,2,4,1,43,1,48,0,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Up2
3/13/2019 9:26,3/13/2019 9:31,8,68.44.132.127,100,327,1,3/13/2019 9:34,R_2R7DUCZOygeSWbL,,,,,40.11459351,-85.72530365,anonymous,EN,0,0,120.006,0,,,,,,,,,,,,,,,,93,99,4,1,2,,2,,1,,2,,,1,,2,,2,,4,,4,4,,0,4,3,PreTest
3/13/2019 9:25,3/13/2019 9:31,8,24.154.43.118,100,348,1,3/13/2019 9:34,R_1hGWGVn15h5xO8r,,,,,39.6882019,-76.04920197,anonymous,EN,0,0,133.123,0,,,,,,,,,,,,,,,,80,92,56,1,,,,2,,,2,2,3,3,2,3,1,,2,1,,,,,0,3,2,PostTest
3/13/2019 9:24,3/13/2019 9:31,8,96.236.150.159,100,445,1,3/13/2019 9:34,R_3HYN8oxO4bROZTB,,,,,40.40719604,-79.98390198,anonymous,EN,238.457,242.476,243.631,2,,,,,,,,,,,,,,,,69,86,56,1,,,3,2,,4,3,,,3,2,2,,,1,,,4,4,,0,1,4,PostTest
3/13/2019 9:25,3/13/2019 9:31,8,173.123.53.94,100,326,1,3/13/2019 9:34,R_cw47vYYy1M5aAmZ,,,,,30.17770386,-96.93319702,anonymous,EN,56.061,75.466,135.398,5,2,2,4,2,1,2,2,2,4,1,83,5,97,50,1,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Control
3/13/2019 9:25,3/13/2019 9:30,8,73.125.214.173,100,341,1,3/13/2019 9:34,R_2huioPjeQ2n0s37,,,,,26.21539307,-80.27100372,anonymous,EN,0,0,157.606,0,,,,,,,,,,,,,,,,79,67,1,2,2,,1,,2,,,2,,3,,3,,2,,4,3,,4,,0,3,2,PostFeed
3/13/2019 9:23,3/13/2019 9:33,0,70.16.197.13,100,610,1,3/13/2019 9:34,R_6nVuVcvh9SK7EcN,,,,,44.05749512,-69.96559906,anonymous,EN,3.681,3.681,223.696,1,,,,,,,,,,,,,,,,75,98,26,2,,2,,2,2,,,,3,3,2,,4,,,3,3,2,,,0,2,3,PostTest
3/13/2019 9:28,3/13/2019 9:33,0,107.77.236.219,100,324,1,3/13/2019 9:34,R_2f7MQPA4L0XegNg,,,,,33.86540222,-84.33850098,anonymous,EN,27.592,144.736,150.824,7,,,,,,,,,,,,,,,,76,85,50,2,3,3,,,4,,,4,,3,,,4,3,,3,3,,4,,0,0,2,PostTest
3/13/2019 9:27,3/13/2019 9:30,8,108.20.46.81,100,206,1,3/13/2019 9:34,R_2CNhYw17WtWBumM,,,,,41.90499878,-71.1026001,anonymous,EN,6.8,36.981,40.135,15,3,3,2,2,4,4,2,3,2,3,60,5,90,38,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,Down2
3/13/2019 9:30,3/13/2019 9:32,0,74.83.233.229,100,168,1,3/13/2019 9:34,R_1ItStIaX6MmK1BI,,,,,39.28509521,-84.52880096,anonymous,EN,2.201,2.201,4.338,1,2,3,3,3,4,2,2,3,4,1,71,6,26,27,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 9:28,3/13/2019 9:34,0,68.197.243.210,100,334,1,3/13/2019 9:34,R_1pncVcswnoHoCBG,,,,,40.68769836,-73.92669678,anonymous,EN,56.592,60.581,73.022,3,,,,,,,,,,,,,,,,60,30,15,1,,,4,,2,2,,,4,2,2,2,,2,,,1,2,,,0,1,4,PreTest
3/13/2019 9:31,3/13/2019 9:34,0,199.15.154.18,100,189,1,3/13/2019 9:34,R_A4pAdHftILiZGRb,,,,,35.50019836,-85.0134964,anonymous,EN,0,0,72.022,0,,,,,,,,,,,,,,,,40,87,0,1,3,,4,2,,,3,,4,,,2,,,2,4,,2,,3,0,2,2,PostFeed
3/13/2019 9:26,3/13/2019 9:30,8,47.185.26.104,100,235,1,3/13/2019 9:34,R_1PbGBjyYR9uxcXU,,,,,32.93209839,-97.28340149,anonymous,EN,0,0,100.164,0,,,,,,,,,,,,,,,,79,18,50,2,3,3,,,2,,2,,,1,,,4,3,,2,,2,4,,0,2,2,PreTest
3/13/2019 9:24,3/13/2019 9:30,8,174.206.39.3,100,359,1,3/13/2019 9:34,R_3GChJ7mXg7znYHf,,,,,32.86659241,-96.99269867,anonymous,EN,2.894,129.168,129.949,24,,,,,,,,,,,,,,,,100,70,20,1,,,2,,,4,2,2,1,,2,2,,2,1,,,,,2,0,2,4,PostTest
3/13/2019 9:25,3/13/2019 9:31,8,99.99.16.158,100,392,1,3/13/2019 9:34,R_3Gx4gcOEYdF2f0i,,,,,28.01600647,-80.67269897,anonymous,EN,21.423,155.301,165.702,50,2,1,4,2,1,4,1,4,4,3,62,5,71,58,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,FT
3/13/2019 9:27,3/13/2019 9:32,8,172.58.175.227,100,292,1,3/13/2019 9:34,R_32VLNqdtmLv1GiH,,,,,28.49980164,-81.32879639,anonymous,EN,51.853,161.504,167.062,50,,,,,,,,,,,,,,,,66,34,15,1,2,,4,,,4,,,4,1,,3,,2,2,,2,2,,,0,3,3,PreTest
3/13/2019 9:24,3/13/2019 9:33,0,74.178.181.85,100,566,1,3/13/2019 9:34,R_vo7m0pscCWiz7B7,,,,,30.66040039,-87.04730225,anonymous,EN,0,0,314.484,0,2,2,1,2,2,3,1,2,4,2,85,3,95,5,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:28,3/13/2019 9:34,0,68.50.112.157,100,367,1,3/13/2019 9:34,R_1hydcIH6gg7BCDT,,,,,39.59919739,-86.12999725,anonymous,EN,0,0,185.307,0,,,,,,,,,,,,,,,,90,70,30,2,2,,,2,2,,3,2,,,,3,2,,,2,,,4,2,0,3,1,PostTest
3/13/2019 9:26,3/13/2019 9:31,8,69.125.193.101,100,331,1,3/13/2019 9:34,R_21upNZmF44YASr3,,,,,40.91769409,-73.89499664,anonymous,EN,0,0,126.824,0,2,2,4,2,2,4,2,2,4,3,61,4,100,77,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:29,3/13/2019 9:34,0,69.207.209.216,100,292,1,3/13/2019 9:34,R_1Qi0IPAbcyRXAoL,,,,,42.4624939,-75.04910278,anonymous,EN,0,0,140.829,0,2,2,4,2,2,3,2,2,4,2,65,3,85,0,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:26,3/13/2019 9:31,8,98.121.192.146,100,284,1,3/13/2019 9:34,R_2QJTHnLuSr7ZyMR,,,,,33.50250244,-80.85929871,anonymous,EN,0,0,98.387,0,,,,,,,,,,,,,,,,90,90,50,1,2,,4,2,1,,,,4,,,3,,,,2,2,2,,2,0,4,2,PostFeed
3/13/2019 9:29,3/13/2019 9:30,8,108.48.116.28,100,108,1,3/13/2019 9:34,R_1H8Gt6SeW8s3xwK,,,,,38.93069458,-77.16729736,anonymous,EN,9.998,9.998,10.977,1,3,3,2,2,2,2,1,2,2,1,63,3,71,58,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Control
3/13/2019 9:28,3/13/2019 9:34,0,67.220.16.138,100,332,1,3/13/2019 9:34,R_b1OU2nNPM8jkAMx,,,,,45.01960754,-93.24019623,anonymous,EN,104.164,123.431,157.321,9,,,,,,,,,,,,,,,,61,61,30,2,,,,2,2,2,2,,4,,2,2,2,,,,,2,,2,0,3,3,PostTest
3/13/2019 9:26,3/13/2019 9:31,8,144.15.255.227,100,313,1,3/13/2019 9:34,R_3hrKQXZBW7tNbM3,,,,,45.07820129,-93.18939972,anonymous,EN,1.661,60.021,60.672,38,3,2,4,2,2,4,1,2,3,1,59,2,23,10,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Control
3/13/2019 9:27,3/13/2019 9:33,0,73.236.179.69,100,403,1,3/13/2019 9:34,R_OdODXf5c9ityNVf,,,,,41.43190002,-79.69159698,anonymous,EN,3.782,6.693,8.943,2,,,,,,,,,,,,,,,,68,81,21,1,3,2,,,4,,,2,,1,,,2,2,,3,3,,4,,0,3,3,PreTest
3/13/2019 9:26,3/13/2019 9:34,0,199.116.118.198,100,442,1,3/13/2019 9:34,R_3m2D5QWhN94pxLV,,,,,37.3881073,-121.8755951,anonymous,EN,0,0,232.633,0,2,3,4,2,2,3,3,2,1,1,94,4,100,20,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:26,3/13/2019 9:34,0,73.98.91.192,100,449,1,3/13/2019 9:34,R_3Dunk0lqNeMmvoY,,,,,35.1013031,-106.5246964,anonymous,EN,0,0,143.501,0,2,3,3,2,2,2,2,2,4,1,76,6,82,61,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 9:23,3/13/2019 9:34,0,166.182.242.113,100,656,1,3/13/2019 9:34,R_3sjHOUkimRpESJn,,,,,37.2677002,-79.92469788,anonymous,EN,22.746,128.485,262.87,18,3,2,4,2,2,2,1,2,4,2,91,5,93,59,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Up2
3/13/2019 9:27,3/13/2019 9:34,0,24.197.128.117,100,419,1,3/13/2019 9:34,R_3qlBs9OejOP07gU,,,,,34.52510071,-82.63069916,anonymous,EN,2.678,58.835,137.484,4,2,2,4,2,2,3,3,2,1,3,85,5,87,94,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:27,3/13/2019 9:34,0,71.94.255.159,100,432,1,3/13/2019 9:34,R_2QfjaptrH9eOmEh,,,,,43.22970581,-123.2342987,anonymous,EN,2.089,190.868,195.953,38,2,3,4,2,2,3,2,2,4,2,80,4.5,25,0,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 9:22,3/13/2019 9:34,0,24.208.211.118,100,718,1,3/13/2019 9:34,R_300Ib3AOW1wAMZu,,,,,40.24769592,-83.36219788,anonymous,EN,0,0,567.006,0,2,2,1,4,3,2,3,4,4,3,75,3,61,33,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 9:23,3/13/2019 9:34,0,206.123.141.93,100,661,1,3/13/2019 9:34,R_dgtrZnX7uLZHWg1,,,,,37.77510071,-122.4192963,anonymous,EN,1.101,132.792,134.008,41,,,,,,,,,,,,,,,,75,81,41,2,3,3,,,,,2,2,4,,,,4,2,2,4,,,,2,0,3,1,PostTest
3/13/2019 9:29,3/13/2019 9:34,0,96.250.198.23,100,276,1,3/13/2019 9:34,R_1lcziHaQy0Zcx25,,,,,40.67399597,-73.9701004,anonymous,EN,0,0,76.055,0,,,,,,,,,,,,,,,,0,70,30,2,,,4,,2,1,,3,1,,3,3,,4,,,2,,,1,0,0,2,PostTest
3/13/2019 9:26,3/13/2019 9:34,0,70.92.97.95,100,455,1,3/13/2019 9:34,R_3QFBrcRoF0d0d6j,,,,,37.82739258,-87.5632019,anonymous,EN,1.538,15.497,207.273,6,2,3,4,2,1,2,2,2,4,2,85,5,50,40,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:30,3/13/2019 9:34,0,68.196.25.162,100,220,1,3/13/2019 9:34,R_vZHtnJWzN5S5zuV,,,,,41.00689697,-74.04260254,anonymous,EN,0,0,55.871,0,3,1,4,4,2,2,1,3,1,3,85,4,100,61,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Control
3/13/2019 9:28,3/13/2019 9:34,0,199.80.74.66,100,375,1,3/13/2019 9:34,R_UDPW1l69RF3MJup,,,,,29.9980011,-90.21330261,anonymous,EN,2.584,3.377,4.329,2,,,,,,,,,,,,,,,,92,73,39,1,,2,,,,4,2,2,,1,2,,4,2,4,,,,3,,0,4,2,PreTest
3/13/2019 9:27,3/13/2019 9:34,0,73.1.68.50,100,394,1,3/13/2019 9:34,R_1eWTtelsQXAnRLY,,,,,26.45500183,-80.10759735,anonymous,EN,37.95,119.193,120.908,4,,,,,,,,,,,,,,,,68,61,46,2,,2,,2,,3,2,,,3,2,,4,,2,,,2,4,,0,4,3,PostFeed
3/13/2019 9:24,3/13/2019 9:34,0,73.195.189.73,100,579,1,3/13/2019 9:34,R_2SxGHfAkEP8BTNh,,,,,39.97149658,-74.25119781,anonymous,EN,25.722,160.893,210.979,8,,,,,,,,,,,,,,,,81,91,61,2,,2,,2,,2,,2,3,,2,,4,,1,,2,,,1,0,3,4,PreTest
3/13/2019 9:33,3/13/2019 9:34,0,173.69.176.116,100,52,1,3/13/2019 9:34,R_2WIIfyd5nit4ROz,,,,,39.21510315,-76.7539978,anonymous,EN,0,0,19.475,0,,,,,,,,,,,,,,,,61,42,40,2,,3,,2,2,,,2,2,,2,,2,,,3,2,,,4,0,2,3,PostTest
3/13/2019 9:26,3/13/2019 9:34,0,108.219.51.131,100,504,1,3/13/2019 9:34,R_BE66Kz0hqe4FSX7,,,,,38.9683075,-95.26950073,anonymous,EN,19.39,195.576,196.84,3,2,2,4,2,1,4,1,4,4,1,63,7,8,9,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:23,3/13/2019 9:34,0,60.254.117.207,100,701,1,3/13/2019 9:34,R_W6FYtSNQ22ZIlyx,,,,,18.97210693,72.82460022,anonymous,EN,11.181,148.682,217.89,5,,,,,,,,,,,,,,,,81,60,58,2,,3,,2,2,,,2,4,,2,,4,,,4,2,,,3,0,3,2,PreTest
3/13/2019 9:32,3/13/2019 9:34,0,99.99.16.158,100,145,1,3/13/2019 9:34,R_3I5n8QvN6L0RkG1,,,,,28.01600647,-80.67269897,anonymous,EN,4.459,7.077,8.566,4,,,,,,,,,,,,,,,,63,61,63,1,2,,4,2,1,,,,,1,,1,,,,2,3,4,1,,0,4,0,PostFeed
3/13/2019 9:27,3/13/2019 9:34,0,50.39.188.51,100,459,1,3/13/2019 9:34,R_SNxM3Eu25Lq0fpn,,,,,45.44970703,-122.7921982,anonymous,EN,7.996,120.693,138.205,22,,,,,,,,,,,,,,,,60,71,60,2,,2,4,2,,2,,2,,,2,,,,2,,3,,3,3,0,3,1,PostFeed
3/13/2019 9:33,3/13/2019 9:34,0,196.18.226.171,100,93,1,3/13/2019 9:34,R_3jVT9RvC8kSaMGT,,,,,39.09970093,-94.57859802,anonymous,EN,0,0,5.693,0,1,4,4,3,2,1,2,2,2,4,98,12,90,95,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,Control
3/13/2019 9:28,3/13/2019 9:34,0,108.28.47.86,100,358,1,3/13/2019 9:34,R_2UfTQ4WTSrdM989,,,,,38.93069458,-77.16729736,anonymous,EN,0,0,57.436,0,2,4,1,2,4,2,2,2,3,1,21,5,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Up2
3/13/2019 9:30,3/13/2019 9:34,0,71.251.195.131,100,258,1,3/13/2019 9:34,R_2PdLsfEGkvS0J7n,,,,,40.98640442,-74.11119843,anonymous,EN,0,0,114.469,0,,,,,,,,,,,,,,,,33,20,22,1,,3,,3,,2,2,,,1,3,,2,,2,,,2,4,,0,2,2,PostFeed
3/13/2019 9:22,3/13/2019 9:34,0,74.219.23.61,100,737,1,3/13/2019 9:34,R_2R4x5jVWLjRjrE3,,,,,35.28430176,-80.76000214,anonymous,EN,9.951,25.375,196.526,3,,,,,,,,,,,,,,,,72,85,7,1,,2,,2,,4,,,4,1,2,,4,,2,,2,2,,,0,4,3,PreTest
3/13/2019 9:28,3/13/2019 9:34,0,73.188.191.75,100,412,1,3/13/2019 9:34,R_3lQAQJM6iArYU42,,,,,39.97880554,-75.12619781,anonymous,EN,63.933,64.702,174.291,2,3,2,4,2,2,2,2,2,3,2,61,4,63,53,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,FT
3/13/2019 9:28,3/13/2019 9:34,0,108.197.196.31,100,369,1,3/13/2019 9:34,R_1IgbvfhwAIErQWy,,,,,35.74110413,-95.34490204,anonymous,EN,1.41,94.283,95.585,33,3,1,1,2,1,4,3,1,3,3,20,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Up2
3/13/2019 9:25,3/13/2019 9:35,0,104.10.29.29,100,579,1,3/13/2019 9:35,R_10A9173RMkELH3r,,,,,33.92489624,-117.459198,anonymous,EN,5.35,17.647,72.745,6,,,,,,,,,,,,,,,,80,65,10,1,2,,,,,4,2,2,,1,,2,1,2,2,,,,4,,0,4,4,PostFeed
3/13/2019 9:23,3/13/2019 9:35,0,104.37.191.4,100,666,1,3/13/2019 9:35,R_1o2dpqBEXI3UxJB,,,,,37.75100708,-97.8219986,anonymous,EN,22.941,22.941,297.002,1,2,3,4,2,1,4,2,2,3,2,90,5,70,30,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:25,3/13/2019 9:35,0,67.42.77.109,100,553,1,3/13/2019 9:35,R_1FDuOa68f3MIkHX,,,,,43.55180359,-111.8918991,anonymous,EN,0,0,108.019,0,,,,,,,,,,,,,,,,65,1,0,1,3,,,,1,,1,2,4,,,2,4,3,,4,,,,2,0,3,1,PostTest
3/13/2019 9:22,3/13/2019 9:34,0,73.199.117.11,100,767,1,3/13/2019 9:35,R_2wTOXCKmHIxffHZ,,,,,39.37730408,-74.61229706,anonymous,EN,0,0,361.892,0,,,,,,,,,,,,,,,,90,56,19,2,2,,2,2,,,,2,,3,,2,,,2,4,3,,4,,0,3,2,PreTest
3/13/2019 9:31,3/13/2019 9:35,0,76.185.166.104,100,197,1,3/13/2019 9:35,R_2R1RVGbC3YeCbDB,,,,,29.42750549,-98.46009827,anonymous,EN,0,0,81.926,0,,,,,,,,,,,,,,,,67,61,33,1,,,,4,1,2,1,,,1,2,2,2,,,,,1,3,,0,2,2,PostTest
3/13/2019 9:30,3/13/2019 9:35,0,70.167.19.35,100,262,1,3/13/2019 9:35,R_28FY20aYEV5ZEPe,,,,,41.83830261,-71.43769836,anonymous,EN,0,0,108.808,0,2,2,4,2,1,3,2,4,4,1,88,4,50,50,2,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Up2
3/13/2019 9:32,3/13/2019 9:35,0,76.175.166.124,100,182,1,3/13/2019 9:35,R_ut9FGVGHkv6e9zP,,,,,33.7256012,-117.9118958,anonymous,EN,0,0,54.471,0,2,2,4,2,2,4,2,2,4,2,60,3,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 9:30,3/13/2019 9:35,0,74.134.131.168,100,310,1,3/13/2019 9:35,R_2TvLqthgXykouZ1,,,,,38.3085022,-85.81600189,anonymous,EN,0,0,148.791,0,,,,,,,,,,,,,,,,91,90,1,2,2,,,2,,4,,2,4,,,4,4,,2,,2,,,1,0,4,2,PreTest
3/13/2019 9:30,3/13/2019 9:35,0,24.197.60.234,100,281,1,3/13/2019 9:35,R_1r2C3E1tOc8ICkT,,,,,33.26629639,-86.90200043,anonymous,EN,61.735,61.735,130.198,1,,,,,,,,,,,,,,,,28,55,8,1,3,3,1,2,2,,,,,,,,,,,2,1,2,3,2,0,2,1,PostFeed
3/13/2019 9:27,3/13/2019 9:35,0,114.134.184.233,100,481,1,3/13/2019 9:35,R_ahIbdUoaPG6WxZ7,,,,,11.55830383,104.9121094,anonymous,EN,9.367,54.99,78.41,6,3,2,4,2,2,2,2,2,4,2,55,4,41,41,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
